freq,Omicida,Sesso della vittima,Unità,Nazione,Anno,Omicidi
A,Partner o familiare,F,Valori per centomila abitanti,Finlandia,2015,0.36
A,Partner o familiare,F,Valori per centomila abitanti,Francia,2015,0.39
A,Partner o familiare,F,Valori per centomila abitanti,Croazia,2015,0.59
A,Partner o familiare,F,Valori per centomila abitanti,Ungheria,2015,1.24
A,Partner o familiare,F,Valori per centomila abitanti,Islanda,2015,0.0
A,Partner o familiare,F,Valori per centomila abitanti,Italia,2015,0.35
A,Partner o familiare,F,Valori per centomila abitanti,Liechtenstein,2015,0.0
A,Partner o familiare,F,Valori per centomila abitanti,Lituania,2015,0.89
A,Partner o familiare,F,Valori per centomila abitanti,Lettonia,2015,0.84
A,Partner o familiare,F,Valori per centomila abitanti,Montenegro,2015,0.96
A,Partner o familiare,F,Valori per centomila abitanti,Macedonia del Nord,2015,0.29
A,Partner o familiare,F,Valori per centomila abitanti,Malta,2015,0.46
A,Partner o familiare,F,Valori per centomila abitanti,Paesi Bassi,2015,0.39
A,Partner o familiare,F,Valori per centomila abitanti,Slovenia,2015,0.38
A,Partner o familiare,F,Valori per centomila abitanti,Slovacchia,2015,0.08
A,Partner o familiare,F,Valori per centomila abitanti,Inghilterra e Galles,2015,0.38
A,Partner o familiare,F,Valori per centomila abitanti,Scozia,2015,0.29
A,Partner o familiare,F,Valori per centomila abitanti,Irlanda del Nord,2015,0.32
A,Partner o familiare,M,Valori assoluti,Albania,2015,10.0
A,Partner o familiare,M,Valori assoluti,Austria,2015,4.0
A,Partner o familiare,M,Valori assoluti,Bosnia ed Erzegovina,2015,3.0
A,Partner o familiare,M,Valori assoluti,Svizzera,2015,14.0
A,Partner o familiare,M,Valori assoluti,Repubblica Ceca,2015,16.0
A,Partner o familiare,M,Valori assoluti,Germania,2015,83.0
A,Partner o familiare,M,Valori assoluti,Grecia,2015,5.0
A,Partner o familiare,M,Valori assoluti,Spagna,2015,26.0
A,Partner o familiare,M,Valori assoluti,Finlandia,2015,9.0
A,Partner o familiare,M,Valori assoluti,Francia,2015,70.0
A,Partner o familiare,M,Valori assoluti,Croazia,2015,7.0
A,Partner o familiare,M,Valori assoluti,Ungheria,2015,42.0
A,Partner o familiare,M,Valori assoluti,Islanda,2015,1.0
A,Partner o familiare,M,Valori assoluti,Italia,2015,59.0
A,Partner o familiare,M,Valori assoluti,Liechtenstein,2015,0.0
A,Partner o familiare,M,Valori assoluti,Lituania,2015,17.0
A,Partner o familiare,M,Valori assoluti,Lettonia,2015,12.0
A,Partner o familiare,M,Valori assoluti,Montenegro,2015,3.0
A,Partner o familiare,M,Valori assoluti,Macedonia del Nord,2015,0.0
A,Partner o familiare,M,Valori assoluti,Malta,2015,0.0
A,Partner o familiare,M,Valori assoluti,Paesi Bassi,2015,12.0
A,Partner o familiare,M,Valori assoluti,Slovenia,2015,4.0
A,Partner o familiare,M,Valori assoluti,Slovacchia,2015,2.0
A,Partner o familiare,M,Valori assoluti,Inghilterra e Galles,2015,44.0
A,Partner o familiare,M,Valori assoluti,Scozia,2015,5.0
A,Partner o familiare,M,Valori assoluti,Irlanda del Nord,2015,0.0
A,Partner o familiare,M,Valori per centomila abitanti,Albania,2015,0.42
A,Partner o familiare,M,Valori per centomila abitanti,Austria,2015,0.1
A,Partner o familiare,M,Valori per centomila abitanti,Svizzera,2015,0.35
A,Partner o familiare,M,Valori per centomila abitanti,Repubblica Ceca,2015,0.3
A,Partner o familiare,M,Valori per centomila abitanti,Germania,2015,0.21
A,Partner o familiare,M,Valori per centomila abitanti,Grecia,2015,0.09
A,Partner o familiare,M,Valori per centomila abitanti,Spagna,2015,0.11
A,Partner o familiare,M,Valori per centomila abitanti,Unione Europea,2015,0.23
A,Partner o familiare,M,Valori per centomila abitanti,Finlandia,2015,0.34
A,Partner o familiare,M,Valori per centomila abitanti,Francia,2015,0.22
A,Partner o familiare,M,Valori per centomila abitanti,Croazia,2015,0.35
A,Partner o familiare,M,Valori per centomila abitanti,Ungheria,2015,0.89
A,Partner o familiare,M,Valori per centomila abitanti,Islanda,2015,0.61
A,Partner o familiare,M,Valori per centomila abitanti,Italia,2015,0.2
A,Partner o familiare,M,Valori per centomila abitanti,Liechtenstein,2015,0.0
A,Partner o familiare,M,Valori per centomila abitanti,Lituania,2015,1.27
A,Partner o familiare,M,Valori per centomila abitanti,Lettonia,2015,1.32
A,Partner o familiare,M,Valori per centomila abitanti,Montenegro,2015,0.98
A,Partner o familiare,M,Valori per centomila abitanti,Macedonia del Nord,2015,0.0
A,Partner o familiare,M,Valori per centomila abitanti,Malta,2015,0.0
A,Partner o familiare,M,Valori per centomila abitanti,Paesi Bassi,2015,0.15
A,Partner o familiare,M,Valori per centomila abitanti,Slovenia,2015,0.4
A,Partner o familiare,M,Valori per centomila abitanti,Slovacchia,2015,0.08
A,Partner o familiare,M,Valori per centomila abitanti,Inghilterra e Galles,2015,0.16
A,Partner o familiare,M,Valori per centomila abitanti,Scozia,2015,0.2
A,Partner o familiare,M,Valori per centomila abitanti,Irlanda del Nord,2015,0.0
A,Partner o familiare,T,Valori assoluti,Albania,2015,19.0
A,Partner o familiare,T,Valori assoluti,Austria,2015,18.0
A,Partner o familiare,T,Valori assoluti,Bosnia ed Erzegovina,2015,15.0
A,Partner o familiare,T,Valori assoluti,Svizzera,2015,36.0
A,Partner o familiare,T,Valori assoluti,Repubblica Ceca,2015,36.0
A,Partner o familiare,T,Valori assoluti,Germania,2015,293.0
A,Partner o familiare,T,Valori assoluti,Grecia,2015,16.0
A,Partner o familiare,T,Valori assoluti,Spagna,2015,102.0
A,Partner o familiare,T,Valori assoluti,Finlandia,2015,19.0
A,Partner o familiare,T,Valori assoluti,Francia,2015,205.0
A,Partner o familiare,T,Valori assoluti,Croazia,2015,20.0
A,Partner o familiare,T,Valori assoluti,Ungheria,2015,106.0
A,Partner o familiare,T,Valori assoluti,Islanda,2015,1.0
A,Partner o familiare,T,Valori assoluti,Italia,2015,171.0
A,Partner o familiare,T,Valori assoluti,Liechtenstein,2015,0.0
A,Partner o familiare,T,Valori assoluti,Lituania,2015,31.0
A,Partner o familiare,T,Valori assoluti,Lettonia,2015,21.0
A,Partner o familiare,T,Valori assoluti,Montenegro,2015,6.0
A,Partner o familiare,T,Valori assoluti,Macedonia del Nord,2015,3.0
A,Partner o familiare,T,Valori assoluti,Malta,2015,1.0
A,Partner o familiare,T,Valori assoluti,Paesi Bassi,2015,45.0
A,Partner o familiare,T,Valori assoluti,Slovenia,2015,8.0
A,Partner o familiare,T,Valori assoluti,Slovacchia,2015,6.0
A,Partner o familiare,T,Valori assoluti,Inghilterra e Galles,2015,153.0
A,Partner o familiare,T,Valori assoluti,Scozia,2015,15.0
A,Partner o familiare,T,Valori assoluti,Irlanda del Nord,2015,3.0
A,Partner o familiare,T,Valori per centomila abitanti,Albania,2015,0.66
A,Partner o familiare,T,Valori per centomila abitanti,Austria,2015,0.21
A,Partner o familiare,T,Valori per centomila abitanti,Svizzera,2015,0.44
A,Partner o familiare,T,Valori per centomila abitanti,Repubblica Ceca,2015,0.34
A,Partner o familiare,T,Valori per centomila abitanti,Germania,2015,0.36
A,Partner o familiare,T,Valori per centomila abitanti,Grecia,2015,0.15
A,Partner o familiare,T,Valori per centomila abitanti,Spagna,2015,0.22
A,Partner o familiare,T,Valori per centomila abitanti,Unione Europea,2015,0.33
A,Partner o familiare,T,Valori per centomila abitanti,Finlandia,2015,0.35
A,Partner o familiare,T,Valori per centomila abitanti,Francia,2015,0.3
A,Partner o familiare,T,Valori per centomila abitanti,Croazia,2015,0.48
A,Partner o familiare,T,Valori per centomila abitanti,Ungheria,2015,1.07
A,Partner o familiare,T,Valori per centomila abitanti,Islanda,2015,0.3
A,Partner o familiare,T,Valori per centomila abitanti,Italia,2015,0.28
A,Partner o familiare,T,Valori per centomila abitanti,Liechtenstein,2015,0.0
A,Partner o familiare,T,Valori per centomila abitanti,Lituania,2015,1.06
A,Partner o familiare,T,Valori per centomila abitanti,Lettonia,2015,1.06
A,Partner o familiare,T,Valori per centomila abitanti,Montenegro,2015,0.96
A,Partner o familiare,T,Valori per centomila abitanti,Macedonia del Nord,2015,0.14
A,Partner o familiare,T,Valori per centomila abitanti,Malta,2015,0.23
A,Partner o familiare,T,Valori per centomila abitanti,Paesi Bassi,2015,0.27
A,Partner o familiare,T,Valori per centomila abitanti,Slovenia,2015,0.38
A,Partner o familiare,T,Valori per centomila abitanti,Slovacchia,2015,0.12
A,Partner o familiare,T,Valori per centomila abitanti,Inghilterra e Galles,2015,0.27
A,Partner o familiare,T,Valori per centomila abitanti,Scozia,2015,0.28
A,Partner o familiare,T,Valori per centomila abitanti,Irlanda del Nord,2015,0.16
A,Familiare,F,Valori assoluti,Albania,2016,1.0
A,Familiare,F,Valori assoluti,Austria,2016,23.0
A,Familiare,F,Valori assoluti,Svizzera,2016,4.0
A,Familiare,F,Valori assoluti,Repubblica Ceca,2016,10.0
A,Familiare,F,Valori assoluti,Germania,2016,74.0
A,Familiare,F,Valori assoluti,Spagna,2016,19.0
A,Familiare,F,Valori assoluti,Finlandia,2016,4.0
A,Familiare,F,Valori assoluti,Francia,2016,38.0
A,Familiare,F,Valori assoluti,Croazia,2016,7.0
A,Familiare,F,Valori assoluti,Ungheria,2016,12.0
A,Familiare,F,Valori assoluti,Islanda,2016,0.0
A,Familiare,F,Valori assoluti,Italia,2016,33.0
A,Familiare,F,Valori assoluti,Liechtenstein,2016,0.0
A,Familiare,F,Valori assoluti,Lituania,2016,7.0
A,Familiare,F,Valori assoluti,Lettonia,2016,15.0
A,Familiare,F,Valori assoluti,Montenegro,2016,2.0
A,Familiare,F,Valori assoluti,Malta,2016,0.0
A,Familiare,F,Valori assoluti,Paesi Bassi,2016,7.0
A,Familiare,F,Valori assoluti,Slovenia,2016,2.0
A,Familiare,F,Valori assoluti,Inghilterra e Galles,2016,20.0
A,Familiare,F,Valori assoluti,Scozia,2016,5.0
A,Familiare,F,Valori assoluti,Irlanda del Nord,2016,0.0
A,Familiare,F,Valori per centomila abitanti,Albania,2016,0.07
A,Familiare,F,Valori per centomila abitanti,Austria,2016,0.52
A,Familiare,F,Valori per centomila abitanti,Svizzera,2016,0.1
A,Familiare,F,Valori per centomila abitanti,Repubblica Ceca,2016,0.19
A,Familiare,F,Valori per centomila abitanti,Germania,2016,0.18
A,Familiare,F,Valori per centomila abitanti,Spagna,2016,0.08
A,Familiare,F,Valori per centomila abitanti,Finlandia,2016,0.14
A,Familiare,F,Valori per centomila abitanti,Francia,2016,0.11
A,Familiare,F,Valori per centomila abitanti,Croazia,2016,0.32
A,Familiare,F,Valori per centomila abitanti,Ungheria,2016,0.23
A,Familiare,F,Valori per centomila abitanti,Islanda,2016,0.0
A,Familiare,F,Valori per centomila abitanti,Italia,2016,0.11
A,Familiare,F,Valori per centomila abitanti,Liechtenstein,2016,0.0
A,Familiare,F,Valori per centomila abitanti,Lituania,2016,0.45
A,Familiare,F,Valori per centomila abitanti,Lettonia,2016,1.41
A,Familiare,F,Valori per centomila abitanti,Montenegro,2016,0.64
A,Familiare,F,Valori per centomila abitanti,Malta,2016,0.0
A,Familiare,F,Valori per centomila abitanti,Paesi Bassi,2016,0.08
A,Familiare,F,Valori per centomila abitanti,Slovenia,2016,0.19
A,Familiare,F,Valori per centomila abitanti,Inghilterra e Galles,2016,0.07
A,Familiare,F,Valori per centomila abitanti,Scozia,2016,0.18
A,Familiare,F,Valori per centomila abitanti,Irlanda del Nord,2016,0.0
A,Familiare,M,Valori assoluti,Albania,2016,5.0
A,Familiare,M,Valori assoluti,Austria,2016,9.0
A,Familiare,M,Valori assoluti,Svizzera,2016,1.0
A,Familiare,M,Valori assoluti,Repubblica Ceca,2016,8.0
A,Familiare,M,Valori assoluti,Germania,2016,70.0
A,Familiare,M,Valori assoluti,Spagna,2016,18.0
A,Familiare,M,Valori assoluti,Finlandia,2016,8.0
A,Familiare,M,Valori assoluti,Francia,2016,38.0
A,Familiare,M,Valori assoluti,Croazia,2016,3.0
A,Familiare,M,Valori assoluti,Ungheria,2016,14.0
A,Familiare,M,Valori assoluti,Islanda,2016,0.0
A,Familiare,M,Valori assoluti,Italia,2016,33.0
A,Familiare,M,Valori assoluti,Liechtenstein,2016,0.0
A,Familiare,M,Valori assoluti,Lituania,2016,5.0
A,Familiare,M,Valori assoluti,Lettonia,2016,10.0
A,Familiare,M,Valori assoluti,Montenegro,2016,3.0
A,Familiare,M,Valori assoluti,Malta,2016,0.0
A,Familiare,M,Valori assoluti,Paesi Bassi,2016,6.0
A,Familiare,M,Valori assoluti,Slovenia,2016,2.0
A,Familiare,M,Valori assoluti,Inghilterra e Galles,2016,39.0
A,Familiare,M,Valori assoluti,Scozia,2016,2.0
A,Familiare,M,Valori assoluti,Irlanda del Nord,2016,1.0
A,Familiare,M,Valori per centomila abitanti,Albania,2016,0.34
A,Familiare,M,Valori per centomila abitanti,Austria,2016,0.21
A,Familiare,M,Valori per centomila abitanti,Svizzera,2016,0.02
A,Familiare,M,Valori per centomila abitanti,Repubblica Ceca,2016,0.15
A,Familiare,M,Valori per centomila abitanti,Germania,2016,0.17
A,Familiare,M,Valori per centomila abitanti,Spagna,2016,0.08
A,Familiare,M,Valori per centomila abitanti,Finlandia,2016,0.3
A,Familiare,M,Valori per centomila abitanti,Francia,2016,0.12
A,Familiare,M,Valori per centomila abitanti,Croazia,2016,0.15
A,Familiare,M,Valori per centomila abitanti,Ungheria,2016,0.3
A,Familiare,M,Valori per centomila abitanti,Islanda,2016,0.0
A,Familiare,M,Valori per centomila abitanti,Italia,2016,0.11
A,Familiare,M,Valori per centomila abitanti,Liechtenstein,2016,0.0
A,Familiare,M,Valori per centomila abitanti,Lituania,2016,0.38
A,Familiare,M,Valori per centomila abitanti,Lettonia,2016,1.11
A,Familiare,M,Valori per centomila abitanti,Montenegro,2016,0.97
A,Familiare,M,Valori per centomila abitanti,Malta,2016,0.0
A,Familiare,M,Valori per centomila abitanti,Paesi Bassi,2016,0.07
A,Familiare,M,Valori per centomila abitanti,Slovenia,2016,0.2
A,Familiare,M,Valori per centomila abitanti,Inghilterra e Galles,2016,0.14
A,Familiare,M,Valori per centomila abitanti,Scozia,2016,0.08
A,Familiare,M,Valori per centomila abitanti,Irlanda del Nord,2016,0.11
A,Familiare,T,Valori assoluti,Albania,2016,10.0
A,Familiare,T,Valori assoluti,Austria,2016,32.0
A,Familiare,T,Valori assoluti,Svizzera,2016,5.0
A,Familiare,T,Valori assoluti,Repubblica Ceca,2016,18.0
A,Familiare,T,Valori assoluti,Germania,2016,144.0
A,Familiare,T,Valori assoluti,Spagna,2016,37.0
A,Familiare,T,Valori assoluti,Finlandia,2016,12.0
A,Familiare,T,Valori assoluti,Francia,2016,76.0
A,Familiare,T,Valori assoluti,Croazia,2016,10.0
A,Familiare,T,Valori assoluti,Ungheria,2016,26.0
A,Familiare,T,Valori assoluti,Islanda,2016,0.0
A,Familiare,T,Valori assoluti,Italia,2016,66.0
A,Familiare,T,Valori assoluti,Liechtenstein,2016,0.0
A,Familiare,T,Valori assoluti,Lituania,2016,12.0
A,Familiare,T,Valori assoluti,Lettonia,2016,25.0
A,Familiare,T,Valori assoluti,Montenegro,2016,5.0
A,Familiare,T,Valori assoluti,Malta,2016,0.0
A,Familiare,T,Valori assoluti,Paesi Bassi,2016,13.0
A,Familiare,T,Valori assoluti,Slovenia,2016,4.0
A,Familiare,T,Valori assoluti,Slovacchia,2016,4.0
A,Familiare,T,Valori assoluti,Inghilterra e Galles,2016,59.0
A,Familiare,T,Valori assoluti,Scozia,2016,7.0
A,Familiare,T,Valori assoluti,Irlanda del Nord,2016,1.0
A,Familiare,T,Valori per centomila abitanti,Albania,2016,0.35
A,Familiare,T,Valori per centomila abitanti,Austria,2016,0.37
A,Familiare,T,Valori per centomila abitanti,Svizzera,2016,0.06
A,Familiare,T,Valori per centomila abitanti,Repubblica Ceca,2016,0.17
A,Familiare,T,Valori per centomila abitanti,Germania,2016,0.18
A,Familiare,T,Valori per centomila abitanti,Spagna,2016,0.08
A,Familiare,T,Valori per centomila abitanti,Finlandia,2016,0.22
A,Familiare,T,Valori per centomila abitanti,Francia,2016,0.11
A,Familiare,T,Valori per centomila abitanti,Croazia,2016,0.24
A,Familiare,T,Valori per centomila abitanti,Ungheria,2016,0.26
A,Familiare,T,Valori per centomila abitanti,Islanda,2016,0.0
A,Familiare,T,Valori per centomila abitanti,Italia,2016,0.11
A,Familiare,T,Valori per centomila abitanti,Liechtenstein,2016,0.0
A,Familiare,T,Valori per centomila abitanti,Lituania,2016,0.42
A,Familiare,T,Valori per centomila abitanti,Lettonia,2016,1.27
A,Familiare,T,Valori per centomila abitanti,Montenegro,2016,0.8
A,Familiare,T,Valori per centomila abitanti,Malta,2016,0.0
A,Familiare,T,Valori per centomila abitanti,Paesi Bassi,2016,0.08
A,Familiare,T,Valori per centomila abitanti,Slovenia,2016,0.19
A,Familiare,T,Valori per centomila abitanti,Slovacchia,2016,0.07
A,Familiare,T,Valori per centomila abitanti,Inghilterra e Galles,2016,0.1
A,Familiare,T,Valori per centomila abitanti,Scozia,2016,0.13
A,Familiare,T,Valori per centomila abitanti,Irlanda del Nord,2016,0.05
A,Partner,F,Valori assoluti,Albania,2016,8.0
A,Partner,F,Valori assoluti,Bosnia ed Erzegovina,2016,2.0
A,Partner,F,Valori assoluti,Svizzera,2016,14.0
A,Partner,F,Valori assoluti,Repubblica Ceca,2016,17.0
A,Partner,F,Valori assoluti,Germania,2016,164.0
A,Partner,F,Valori assoluti,Grecia,2016,13.0
A,Partner,F,Valori assoluti,Spagna,2016,48.0
A,Partner,F,Valori assoluti,Finlandia,2016,12.0
A,Partner,F,Valori assoluti,Francia,2016,92.0
A,Partner,F,Valori assoluti,Croazia,2016,11.0
A,Partner,F,Valori assoluti,Ungheria,2016,13.0
A,Partner,F,Valori assoluti,Islanda,2016,1.0
A,Partner,F,Valori assoluti,Italia,2016,77.0
A,Partner,F,Valori assoluti,Liechtenstein,2016,0.0
A,Partner,F,Valori assoluti,Lituania,2016,8.0
A,Partner,F,Valori assoluti,Lettonia,2016,1.0
A,Partner,F,Valori assoluti,Montenegro,2016,1.0
A,Partner,F,Valori assoluti,Macedonia del Nord,2016,3.0
A,Partner,F,Valori assoluti,Malta,2016,2.0
A,Partner,F,Valori assoluti,Paesi Bassi,2016,19.0
A,Partner,F,Valori assoluti,Slovenia,2016,0.0
A,Partner,F,Valori assoluti,Slovacchia,2016,5.0
A,Partner,F,Valori assoluti,Inghilterra e Galles,2016,79.0
A,Partner,F,Valori assoluti,Scozia,2016,4.0
A,Partner,F,Valori assoluti,Irlanda del Nord,2016,1.0
A,Partner,F,Valori per centomila abitanti,Albania,2016,0.56
A,Partner,F,Valori per centomila abitanti,Svizzera,2016,0.33
A,Partner,F,Valori per centomila abitanti,Repubblica Ceca,2016,0.32
A,Partner,F,Valori per centomila abitanti,Germania,2016,0.39
A,Partner,F,Valori per centomila abitanti,Grecia,2016,0.23
A,Partner,F,Valori per centomila abitanti,Spagna,2016,0.2
A,Partner,F,Valori per centomila abitanti,Finlandia,2016,0.43
A,Partner,F,Valori per centomila abitanti,Francia,2016,0.27
A,Partner,F,Valori per centomila abitanti,Croazia,2016,0.51
A,Partner,F,Valori per centomila abitanti,Ungheria,2016,0.25
A,Partner,F,Valori per centomila abitanti,Islanda,2016,0.61
A,Partner,F,Valori per centomila abitanti,Italia,2016,0.25
A,Partner,F,Valori per centomila abitanti,Liechtenstein,2016,0.0
A,Partner,F,Valori per centomila abitanti,Lituania,2016,0.51
A,Partner,F,Valori per centomila abitanti,Lettonia,2016,0.09
A,Partner,F,Valori per centomila abitanti,Montenegro,2016,0.32
A,Partner,F,Valori per centomila abitanti,Macedonia del Nord,2016,0.29
A,Partner,F,Valori per centomila abitanti,Malta,2016,0.89
A,Partner,F,Valori per centomila abitanti,Paesi Bassi,2016,0.22
A,Partner,F,Valori per centomila abitanti,Slovenia,2016,0.0
A,Partner,F,Valori per centomila abitanti,Slovacchia,2016,0.18
A,Partner,F,Valori per centomila abitanti,Inghilterra e Galles,2016,0.27
A,Partner,F,Valori per centomila abitanti,Scozia,2016,0.14
A,Partner,F,Valori per centomila abitanti,Irlanda del Nord,2016,0.11
A,Partner,M,Valori assoluti,Albania,2016,2.0
A,Partner,M,Valori assoluti,Bosnia ed Erzegovina,2016,5.0
A,Partner,M,Valori assoluti,Svizzera,2016,0.0
A,Partner,M,Valori assoluti,Repubblica Ceca,2016,3.0
A,Partner,M,Valori assoluti,Germania,2016,17.0
A,Partner,M,Valori assoluti,Grecia,2016,6.0
A,Partner,M,Valori assoluti,Spagna,2016,6.0
A,Partner,M,Valori assoluti,Finlandia,2016,13.0
A,Partner,M,Valori assoluti,Francia,2016,22.0
A,Partner,M,Valori assoluti,Croazia,2016,1.0
A,Partner,M,Valori assoluti,Ungheria,2016,2.0
A,Partner,M,Valori assoluti,Islanda,2016,0.0
A,Partner,M,Valori assoluti,Italia,2016,7.0
A,Partner,M,Valori assoluti,Liechtenstein,2016,0.0
A,Partner,M,Valori assoluti,Lituania,2016,7.0
A,Partner,M,Valori assoluti,Lettonia,2016,2.0
A,Partner,M,Valori assoluti,Montenegro,2016,0.0
A,Partner,M,Valori assoluti,Macedonia del Nord,2016,0.0
A,Partner,M,Valori assoluti,Malta,2016,0.0
A,Partner,M,Valori assoluti,Paesi Bassi,2016,2.0
A,Partner,M,Valori assoluti,Slovenia,2016,0.0
A,Partner,M,Valori assoluti,Slovacchia,2016,2.0
A,Partner,M,Valori assoluti,Inghilterra e Galles,2016,13.0
A,Partner,M,Valori assoluti,Scozia,2016,2.0
A,Partner,M,Valori assoluti,Irlanda del Nord,2016,0.0
A,Partner,M,Valori per centomila abitanti,Albania,2016,0.14
A,Partner,M,Valori per centomila abitanti,Svizzera,2016,0.0
A,Partner,M,Valori per centomila abitanti,Repubblica Ceca,2016,0.06
A,Partner,M,Valori per centomila abitanti,Germania,2016,0.04
A,Partner,M,Valori per centomila abitanti,Grecia,2016,0.11
A,Partner,M,Valori per centomila abitanti,Spagna,2016,0.03
A,Partner,M,Valori per centomila abitanti,Finlandia,2016,0.48
A,Partner,M,Valori per centomila abitanti,Francia,2016,0.07
A,Partner,M,Valori per centomila abitanti,Croazia,2016,0.05
